"match_type","match_id","team_id","inning","bowler","bowler_name","total_score","balls_bowled","runs_given","expected_runs_given","wickets","smart_wickets","dot_balls","smart_dot_balls_per_over"
"T20","336021",91,1,7857,"SM Pollock","63.571","111","12","245.946","90","140.08","104","5.96"
"T20","336021",91,1,8640,"A Nehra","11.429","18","17","45.543","0","0.00","12","4.33"
"T20","336021",94,2,940,"Shoaib Akhtar","60.000","112","29","264.759","101","169.20","104","5.57"
"T20","336021",94,2,5213,"I Sharma","91.429","210","29","496.716","196","325.92","204","5.83"
"T20","336021",94,2,14388,"AB Agarkar","26.429","6","5","18.744","0","0.00","3","3.00"
"T20","336023",86,1,688,"A Kumble","70.000","42","32","56.112","19","26.60","27","4.82"
"T20","336023",86,1,7722,"JH Kallis","49.500","24","39","44.140","0","0.00","6","1.69"
"T20","336023",86,1,7830,"Abdur Razzak","31.250","12","29","18.704","0","0.00","5","3.13"
"T20","336023",86,1,8333,"Z Khan","41.333","24","46","47.430","0","0.00","5","1.38"
"T20","336023",86,1,10722,"V Kohli","36.917","12","16","17.368","0","0.00","2","1.25"
"T20","336023",86,1,13369,"P Kumar","60.167","24","28","48.096","0","0.00","12","3.13"
"T20","336023",92,2,3420,"YK Pathan","33.750","12","28","19.992","0","0.00","5","3.50"
"T20","336023",92,2,3477,"SK Trivedi","87.500","121","23","162.992","110","154.00","112","6.94"
"T20","336023",92,2,3804,"SR Watson","53.750","12","6","17.368","0","0.00","7","4.38"
"T20","336023",92,2,5717,"Sohail Tanvir","98.333","301","10","553.204","280","441.36","295","6.07"
"T20","336023",92,2,10765,"SK Warne","78.750","117","23","184.032","96","63.20","102","6.54"
"T20","336023",92,2,13815,"MM Patel","75.417","93","21","141.638","71","101.24","81","6.06"
"T20","336023",92,2,14658,"RA Jadeja","44.583","12","21","23.952","0","0.00","5","3.75"
"T20","336024",94,1,771,"Shahid Afridi","70.333","127","23","158.072","105","146.60","114","6.73"
"T20","336024",94,1,6136,"PP Ojha","39.833","24","23","28.968","0","0.00","11","3.44"
"T20","336024",94,1,9924,"DP Vijaykumar","46.750","12","24","29.454","0","0.00","6","3.50"
"T20","336024",94,1,11258,"RP Singh","91.667","199","35","356.745","178","158.40","187","8.35"
"T20","336024",94,1,12867,"DNT Zoysa","25.000","18","37","32.205","0","0.00","4","1.50"
"T20","336024",94,1,14652,"Y Venugopal Rao","85.167","258","25","334.288","242","348.88","246","6.87"
"T20","336024",100,2,2953,"CRD Fernando","93.333","387","38","634.521","365","612.24","372","5.80"
"T20","336024",100,2,5409,"RR Raje","32.083","12","19","18.666","0","0.00","4","2.00"
"T20","336024",100,2,7169,"DJ Thornely","24.167","6","8","7.242","0","0.00","1","1.25"
"T20","336024",100,2,7789,"DJ Bravo","77.500","120","24","212.178","99","99.92","108","7.36"
"T20","336024",100,2,8640,"A Nehra","46.667","24","29","37.644","0","0.00","11","3.13"
"T20","336024",100,2,9416,"AM Nayar","60.000","32","18","38.624","15","19.40","23","5.39"
"T20","336024",100,2,13882,"ST Jayasuriya","38.750","12","13","14.484","0","0.00","5","3.13"
"T20","336026",85,2,688,"A Kumble","96.364","312","18","503.028","290","379.20","300","7.21"
"T20","336026",85,2,7722,"JH Kallis","25.909","12","16","16.818","0","0.00","3","1.75"
"T20","336026",85,2,8228,"DW Steyn","81.455","207","26","255.300","184","255.60","195","7.04"
"T20","336026",85,2,8333,"Z Khan","31.727","18","37","31.623","0","0.00","5","2.00"
